sl_contract_id,sie_ic_ruc,sie_ic_proveedor,sie_ic_monto_presupuestado,sie_ic_monto_contrato,sie_ic_monto_adjudicacion,sie_ic_indicador_01,sie_ic_indicador_04,sie_ic_indicador_05,sie_ic_indicador_06,sie_ic_indicador_09,sie_ic_indicador_11,sie_ic_indicador_15,sie_ic_indicador_19,sie_ic_indicador_22,sie_ic_indicador_25,sie_ic_indicador_26,sie_ic_indicador_27,sie_ic_promedio,sd_entidad,sd_plazo_de_entrega,sd_objeto_de_proceso,sd_vigencia_de_oferta,sd_funcionario_encargado_del_proceso,sd_presupuesto_referencial_total_sin_iva,mean_document_similarity,mean_objeto_similarity,sd_autoridad_autoridad_ordenadora_de_gasto,sd_autoridad_maxima_autoridad_institucional,sd_autoridad_maxima_autoridad_responsable_de_la_gestion_administrativa__financiera,sd_comision_delegado_del_titular_del_area_requirente,sd_comision_delegado_del_profesional_afin_al_objeto_de_la_contratacion_designado_por_la_maxima_autoridad,sd_comision_profesional_afin_al_objeto_de_la_contratacion_designado_por_la_maxima_autoridad,"sd_comision_profesional_designado_por_la_maxima_autoridad,_quien_lo_presidira",sd_comision_secretario/a,sd_comision_titular_del_area_requirente,sie_ic_day,sie_ic_month,sie_ic_dow_friday,sie_ic_dow_monday,sie_ic_dow_saturday,sie_ic_dow_thursday,sie_ic_dow_tuesday,sie_ic_dow_wednesday,sie_ic_estado_proc_adjudicado_-_registro_de_contratos,sie_ic_estado_proc_cancelado,sie_ic_estado_proc_desierta,sie_ic_estado_proc_ejecucion_de_contrato,sie_ic_estado_proc_en_recepcion,sie_ic_estado_proc_finalizada,sie_ic_estado_proc_finalizado_por_mutuo_acuerdo,sie_ic_estado_proc_negociacion,sie_ic_estado_proc_por_adjudicar,sie_ic_estado_proc_suspendido,sie_ic_estado_proc_terminado_unilateralmente,sd_tipo_compra_bien,sd_tipo_compra_servicio,sd_comision_no,sd_comision_si,sd_variacion_puja,sd_anticipo_pct,sd_saldo_otra_-_revisar_terminos_de_referencia,sd_saldo_pago_a_30_dias,sd_saldo_pago_a_45_dias,sd_saldo_pago_contra_entrega_de_bienes_obras_o_servicio,sd_saldo_pagos_por_planilla,sd_estado_adjudicado,sd_estado_cancelado,sd_estado_desierta,sd_estado_ejecucion,sd_estado_finalizada,sd_estado_otro,sd_estado_recepcion
1712553,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,DIRECCION DISTRITAL 21D02 LAGO AGRIO-SALUD,15,"ADQUISICIÓN DE SOBRES DE HIERRO, MULTIVITAMINAS Y MINERALES: HIERRO-ZINC-VITAMINA A-ÁCIDO FÓLICO-ÁCIDO ASCÓRBICO SÓLIDO ORAL (POLVO) - 12,5 MG- 5MG- 300 MCG - 160 MCG - 30 MG EN POLVO PARA NIÑOS DE 6 A 24 MESES POR SUBASTA INVERSA, PARA DISTRIBUCIÓN GRATUITA EN LAS UNIDADES OPERATIVAS GERENCIADAS POR LA DIRECCIÓN DISTRITAL 21D02 LAGO AGRIO",90,adquisiciones21d02lagoagrio@gmail.com,,0.699738210845937,0.0215929094709138,ZUMARRAGA GALARZA RAMIRO FERNANDO,ZUMARRAGA GALARZA RAMIRO FERNANDO,TREJO CAMPAÑA JORDAN FABRICIO,,,CARDENAS ROSALES LUIS JAZMANY,AYLUARDO SANCHEZ FREDDY XAVIER,GARCIA MEDRANO FREDDY FERNANDO,VALENCIA ALBA EDGAR MARCELO,29,6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1712054,102087798001.0,MUÑOZ BRAVO FREDDY ARTURO,29401.25,27651.25,27651.25,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,Guardia Ciudadana de Cuenca,45,"ADQUISICIÓN DE SUMINISTROS TONERS, TINTAS, CINTAS, REPUESTOS, IMPRESORAS Y SCANNERS PARA LA GUARDIA CIUDADANA DE CUENCA",45,mjaramillo@guardiaciudadanacuenca.gob.ec,29401.25,0.3598102696179618,0.022853216504077,DELGADO PALACIOS PAUL EDMUNDO,DELGADO PALACIOS PAUL EDMUNDO,DELGADO PALACIOS PAUL EDMUNDO,,,,,,,28,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1691714,1792244994001.0,SUMINCOGAR S.A.,29820.42,24431.0,24431.0,1.0,1.0,1,1.0,1.0,1.0,0,0.0,1.0,,1.0,1.0,0.82,ULEAM,30,ADQUISICIÓN DE CORTINAS TIPO ZEBRA PARA AULAS DE CALIDAD DE LA UNIVERSIDAD LAICA ELOY ALFARO DE MANABÍ,60,educeva_19@hotmail.com,29820.42,0.6700230118977251,0.0217013919646996,ZAMBRANO ZAMBRANO MARCOS TULIO,ZAMBRANO ZAMBRANO MARCOS TULIO,HORMAZA MUÑOZ ZAIDA INES,,,,,,,6,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1682391,1091752693001.0,"SEGURIDAD, PROTECCIÓN Y VIGILANCIA CS5 CIA.LTDA.",463753.64,379000.0,379000.0,1.0,0.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.64,UNIVERSIDAD DE LAS ARTES,214,CONTRATACIÓN DE LOS SERVICIOS DE SEGURIDAD Y VIGILANCIA FÍSICA PRIVADA CON ARMAS NO LETALES PARA LAS INSTALACIONES DE TODOS LOS CAMPUS DE LA UNIVERSIDAD DE LAS ARTES”,90,melba_macias@hotmail.com,463753.64,0.2633377046320986,0.022456536271602,CARABAJO LEON JOSE ISAAC,HERRERA RIOS WILLIAM ANIBAL,VALENCIA CARDENAS OSCAR DAYAN,RECALDE ESCOBAR MANUEL STEFANO,,GUERRERO POZO JORGE EDUARDO,WEISSON BARRETO WILSON MICHAEL,GAIBOR PRIETO DARIO BREMER,,25,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1727789,1792393795001.0,SISTEMAS DE INFORMACION INTELIGENTE INTELECTUS SYSTEM CIA. LTDA.,0.0,121260.0,121260.0,,0.0,1,1.0,0.0,0.0,0,0.0,0.0,,1.0,1.0,0.4,EMPRESA PUBLICA METROPOLITANA MERCADO MAYORISTA DE QUITO,240,ADQUISICIÓN DE SISTEMA INFORMÁTICO INTEGRADO ADMINISTRATIVOFINANCIERO-CATASTRO PARA LA EMPRESA PUBLICA METROPOLITANA MERCADO MAYORISTA DE QUITO,60,s.tulcan@mmqep.gob.ec,,0.3182100811258751,0.0333106313577567,JARAMILLO CHAMBA RUSBEL ANTONIO,JARAMILLO CHAMBA RUSBEL ANTONIO,JARRIN PEREIRA JUAN GABRIEL,VILLAMARIN SARANGO JAZMIN ANABELLE,TORRES ORTIZ MARTHA YADIRA,,QUILACHAMIN SIMBAÑA CARLOS MAURICIO,PICO VILLENAS MICHELLE STEPHANIE,,7,9,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.05,0.3,False,False,False,True,False,False,False,False,False,False,True,False
1715934,190146677001.0,ALVAREZ LARREA EQUIPOS MEDICOS ALEM CIA. LTDA.,16200.0,15260.4,15260.4,1.0,0.0,1,1.0,0.0,0.0,0,1.0,0.0,,1.0,1.0,0.55,HOSPITAL DE ESPECIALIDADES JOSÉ CARRASCO ARTEAGA,8,"ADQUISICIÓN DE CATÉTER DOBLE J PARA TRASPLANTE RENAL, 6 FR, 12 - 14 CM",90,daniela.romo@iess.gob.ec,16200.0,0.5249422571689275,0.0245568241597715,LOZADA LEON CARLOS ARTURO,GUAMAN BUESTAN MANUEL CRUZ,GUAMAN BUESTAN MANUEL CRUZ,,,,,,,13,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.03,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1713099,201089570001.0,DAVILA CHAVEZ REMIGIO JAVIER,27730.03,25509.9,25509.9,1.0,1.0,1,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.73,INSTITUTO NACIONAL DE INVESTIGACIÓN EN SALUD PUBLICA -INSPI- DR. LEOPOLDO IZQUIETA PÉREZ,180,ADQUISICION DE ALFALFA CUBOS DE ALFALFA PROCESADO PACAS DE HENO Y BALANCEADO PARA ALIMENTACION DE BIOMODELOS COBAYOS CONEJOS CABALLOS Y OVINO DE LA PLATAFORMA BIOTERIO DEL INSTITUTO NACIONAL DE SALUD PUBLICA E INVESTIGACION INSPI DR LEOPOLDO IZQUIETA PEREZ,90,lcampi@inspi.gob.ec,27730.03,0.6074843646523901,0.0226971145543978,BORJA CABRERA GULNARA PATRICIA,BORJA CABRERA GULNARA PATRICIA,MONCAYO LUNA ANDREA ESTEFANIA,,,,,,,1,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,False,True,False,False,False,True,False,False,False
1713197,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,1,,,1.0,1.0,1.0,1.0,HOSPITAL DE ESPECIALIDADES CARLOS ANDRADE MARIN,60,ADQUISICIÓN DE BOLSA PARA NUTRICIÓN ENTERAL 1000 ML,90,spautar@iess.gob.ec,,0.6981235120158836,0.0301651628115669,CARDENAS VACA JESSICA PAOLA,FLORES OLMEDO MARIA JOSE,MENA CALAHORRANO PATRICIA ALEJANDRA,CARRERA CARRERA LEONILA MARGOT,,LEMA JAYA CARLOS EFRAIN,GUACHAMIN PERALVO PAOLA ALEXANDRA,PAUTA RAMON SILVIA CARINA,,1,7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,True,False,False,False,False,False,False,True,False,False,False,False
1710924,992301929001.0,LACORPORACION S.A.,8150.0,0.0,7044.5,1.0,1.0,1,,1.0,1.0,0,,1.0,,,,0.86,BASE NAVAL DE SALINAS,20,ADQUISICION PRENDAS DE PROTECCION Y ACCESORIOS PARA PERSONAL DE BASE NAVAL Y CAPITANIA PUERTO SALINAS,90,ucp-basali@armada.mil.ec,8150.0,0.1207155252748236,0.0218182953918307,FALCONI PIEDRA GUILLERMO ANDRES,DIAZ JIMENEZ JORGE ENRIQUE,RODRIGUEZ PAZMIÑO ROMMEL VINICIO,TIGRERO TIGRERO JUAN CARLOS,JAMA BARZOLA WASHINGTON ALBERTO,,TOBAR LITARDO JOSE ANDRES,GILCES GOMEZ AIMER YADED,,23,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,True,False,False,False,False,False,False
1693662,1792313619001.0,ZAMBHER CIA. LTDA.,15854.02,14054.4,14054.4,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,HOSPITAL PROVINCIAL GENERAL DOCENTE RIOBAMBA,15,ADQUISICIÓN DE DISPOSITIVOS MÉDICOS - DETERMINACIONES TIRAS REACTIVAS PARA DETERMINACION DE GLUCOSA CON EQUIPO DE MEDICION PARA MUESTRAS DE PUNCION CAPILAR PARA EL LABORATORIO CLÍNICO DEL HOSPITAL PROVINCIAL GENERAL DOCENTE RIOBAMBA”,30,bethz.borja@gmail.com,15854.02,0.2938024165328733,0.0463531625899217,VARGAS JARAMILLO LUIS ROBERTO,VARGAS JARAMILLO LUIS ROBERTO,OLEAS LARA MARIELA ALEJANDRA,TORRES OLEAS JOSE LUIS,BRONCANO ZAVALA NELY ESPERANZA,,FLORES CAIZA SERGIO POLIVIO,BENITEZ CHAVEZ MARIA JAQUELINE,,13,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1693507,1790857395001.0,JARRIN CARRERA CIA LTDA.,2486549.21,2359734.74,2359734.74,1.0,0.0,1,1.0,0.0,0.0,0,1.0,0.0,,1.0,1.0,0.55,Empresa Pública de hidrocarburos del Ecuador EP PETROECUADOR,549,SERVICIO DE TRANSPORTE DE ETANOL DESDE PLANTAS PRODUCTORAS DE ETANOL A TERMINALES Y REFINERÍAS DE PETROECUADOR PARA ELABORACIÓN DE GASOLINA CON ETANOL,90,Carla.Bucheli@eppetroecuador.ec,2486549.21,0.5098310764100122,0.00629439226263,GALLEGOS ORTA WASHINGTON ALONSO,CEDEÑO CEDEÑO ITALO TOMAS,PEREZ GAFTER PAUL ALAND,PERALTA GARCIA WILSON MARTIN,,VILLAO TOMALA JOSE MIGUEL,CELY GUILLEN JUAN CARLOS,BUCHELI HURTADO CARLA PAOLA,,13,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.01,0.0,True,False,False,False,False,False,False,False,True,False,False,False
1691658,1890061385001.0,ECUATRAN SA,4840400.0,4573800.0,4573800.0,1.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,,1.0,1.0,0.36,EMPRESA ELÉCTRICA QUITO S.A. E.E.Q.,400,TRANSFORMADORES DE POTENCIA 138/23 KV - 27/33/40 MVA,120,mmerino@eeq.com.ec,4840400.0,0.4908568774155712,0.0034450769301101,PEÑA TORO PAULO GONZALO,PEÑA TORO PAULO GONZALO,CALDAS MONTERO JAIRO JOSE,BARAHONA IZA SANDRA CATALINA,,TOCTAQUIZA VARGAS JUAN CARLOS,PEÑAFIEL GUERRERO SANTIAGO JAVIER,MERINO TORO MAURICIO IVAN,,6,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.01,0.7,True,False,False,False,False,False,False,False,True,False,False,False
1690517,1803892122001.0,TUZA TUALIZA JOSE LUIS,10859.83,8500.0,8500.0,1.0,1.0,0,1.0,0.0,1.0,0,1.0,1.0,,1.0,1.0,0.73,HOSPITAL DOCENTE DE AMBATO,30,"SERVICIO DE IMPERMEABILIZACIÓN DE LOSAS EN EL BLOQUE Q, TALLER DE MANTENIMIENTO Y GARITAS DE GUARDIANÍA DEL HOSPITAL GENERAL DOCENTE AMBATO",30,ofas16@hotmail.com,10859.83,0.2448894902038308,0.0315535318931315,JARAMILLO RIVAS MARIO ANDRES,JARAMILLO RIVAS MARIO ANDRES,ROBALINO GAVILANES MAYDA AMALIA,,,JACOME VILLACRES JORGE SANTIAGO,GRIJALVA CAMPAÑA LUIS ALBERTO,MIRANDA FLORES CARINA ESTEFANIA,BORJA ANDRADE JULIO ALEXANDER,1,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1689745,1712769155001.0,BELTRAN CADENA MARIA BELEN,18181.3,17500.0,17500.0,1.0,1.0,1,1.0,,,0,1.0,,,1.0,1.0,0.88,Empresa Pública Municipal de Residuos Sólidos Rumiñahui Aseo EPM,25,ADQUISICION DE EQUIPOS DE PROTECCION NO CATALOGADO,60,ibeth.jimenez@epar.gob.ec,18181.3,0.6896526877059762,0.0350378329793703,MARCILLO GOMEZ LUIS SANTIAGO,MARCILLO GOMEZ LUIS SANTIAGO,NAVARRO CARDENAS JUAN CARLOS,,,,,,,30,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1743797,1791241339001.0,FRISONEX FRISON IMPORTADORA EXPORTADORA CIA. LTDA.,342720.0,304980.0,304980.0,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,HOSPITAL DE ESPECIALIDADES - TEODORO MALDONADO CARBO,120,ADQUISICIÓN DE REACTIVO DE PRUEBAS NAT PARA LA UNIDAD TÉCNICA DE GENÉTICA Y MOLECULAR EN BASE A REPROGRAMACIÓN 2022-2023,90,johanna.campoverde@iess.gob.ec,342720.0,0.6972040085392143,0.0322193735391982,LOPEZ BORJA NATHALY CRISTINA,PEREZ GARCIA FRANCISCO XAVIER,SANCHEZ PEÑA LESLIE ZULAY,CASTILLO DESIDERIO DANIEL ERNESTO,,AYON PARRALES ANGELA ROSARIO,MONTENEGRO POLIT WALTER JOSE,CAMPOVERDE LOPEZ JOHANNA JANETH,,14,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.05,0.0,True,False,False,False,False,False,False,False,True,False,False,False
1720976,916247786001.0,ASANZA CARDENAS GEORGE HENRY,25987.5,0.0,16000.0,1.0,1.0,1,1.0,1.0,1.0,0,,1.0,,,,0.88,UNIVERSIDAD DE LAS ARTES,365,SERVICIO DE IMPRENTA PARA LA UNIVERSIDAD DE LAS ARTES,30,melba_macias@hotmail.com,25987.5,0.4518075329982655,0.0137157929816464,ROMERO CEVALLOS SUSAN STEPHANY,HERRERA RIOS WILLIAM ANIBAL,VALENCIA CARDENAS OSCAR DAYAN,,,,,,,3,8,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.01,0.7,False,False,False,True,False,True,False,False,False,False,False,False
1720849,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,Hospital Eugenio Espejo,90,ADQUISICIÓN DE DISPOSITIVOS MÉDICOS DE USO GENERAL – GEL ALCOHÓLICO,90,carina.gallardo@hee.gob.ec,,0.6381499647753738,0.0395544147232559,CRUZ NATO SHICELA MARIBEL,CRUZ NATO SHICELA MARIBEL,CARRERA RIVADENEIRA PABLO SEBASTIAN,POZO TREJO YOMAYRA ANABEL,QUILUMBANGO YEPEZ FERNANDA LIZETH,,CARRION SANCHEZ DAVID ROMEO,GALLARDO GUANOQUIZA CARINA ELIZABETH,,2,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.02,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1757801,190413071001.0,AGUAS DEL ECUADOR ADE CIA.LTDA,35669.64,33850.28,33850.28,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON JIPIJAPA,15,ADQUISICION DE INSUMOS QUIMICOS Y ORGANICOS,30,jerq04@hotmail.com,35669.64,0.5081511511207931,0.0258231097698926,MORAN CORREIA CHRISTIAN AUGUSTO,MORAN CORREIA CHRISTIAN AUGUSTO,ZORRILLA VILLACRESES JAIME EDUARDO,,,,,,,29,12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,False,False,False,False,False,False,True
1757551,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,0.0,1.0,1.0,0.71,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,450,EGU ADQUISICIÓN DE INTERRUPTOR PRINCIPAL DE LA UNIDAD TV1 DE LA CENTRAL TRINITARIA Y PUESTA EN MARCHA PRD,90,carlos.franco@celec.gob.ec,,0.6568506229163331,0.0332679920554685,LOAIZA ESPINOZA PAUL ROBELO,ANDRADE LABORDE NICOLAS EDUARDO,MUÑOZ VELEZ JORGE ANDRES,,,SOSA TOBAR EDISON ANIBAL,PEREZ TADAY CARLOS HUMBERTO,FRANCO BUSTAMANTE CARLOS DANIEL,ARELLANO MANCHENO VICTOR PAOLO,30,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.01,0.4,True,False,False,False,False,False,False,True,False,False,False,False
1749747,1792852315001.0,VIASSEN C.A.,45131.47,28750.0,28750.0,1.0,1.0,0,1.0,,,0,0.0,,,1.0,1.0,0.63,MUNICIPIO DE SUSCAL,30,"AQUISICIÓN DE SEÑALETICA VIAL INFORMATIVA VERTICAL, PARA EL CANTÓN SUSCAL",30,juanamamori@hotmail.com,45131.47,0.70223940583047,0.0116832664980469,POMAQUIZA POMAQUIZA MANUEL,POMAQUIZA POMAQUIZA MANUEL,CONTRERAS URDIALES ANA DEL ROCIO,,,,,,,1,12,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.01,0.5,False,False,False,True,False,False,False,False,False,True,False,False
1748862,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,DIRECCION DISTRITAL 07D02-MACHALA-SALUD,45,“ADQUISICIÓN DE EQUIPOS DE LABORATORIO PARA LOS CENTROS DE SALUD TIPO C BRISAS DEL MAR Y EL PARAÍSO DE LA DIRECCIÓN DISTRITAL 07D02 MACHALA – SALUD”,45,monicasanchez1519@gmail.com,,0.35905221453043,0.0463782040270471,HURTADO CHICA NUCCIA PRISCILLA,HURTADO CHICA NUCCIA PRISCILLA,IBAÑEZ SALCEDO SONIA MAGDALENA,,,,,,,30,11,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.05,0.5,False,False,False,True,False,False,False,True,False,False,False,False
1685923,nan,,0.0,0.0,0.0,,1.0,1,1.0,,,0,,,1.0,1.0,1.0,0.86,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL INTERCULTURAL DEL CANTON PUJILI,1095,ADQUISICIÓN DE FOTOCOPIADORAS PARA EL GAD MUNICIPAL INTERCULTURAL DEL CANTÓN PUJILÍ,30,josaesru@hotmail.com,,0.7104225195565463,0.0442500831204619,UGSHA ILAQUICHE LUIS,UGSHA ILAQUICHE LUIS,NOBOA BARRIONUEVO JUAN DIEGO,,,,,,,16,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.005,0.0,False,False,False,True,False,False,False,True,False,False,False,False
1685629,1791989651001.0,ORTOPEDIA MEDICA ORMEDIC CIA. LTDA.,36158.31,16225.0,16225.0,1.0,1.0,1,1.0,1.0,1.0,0,1.0,1.0,,1.0,1.0,0.91,HOSPITAL DOCENTE DE AMBATO,30,ADQUISICION DE MATERIAL E INSUMOS DE OSTEOSÍNTESIS DE MIEMBRO SUPERIOR PARA LA RESOLUCIÓN DE PATOLOGÍAS DE ORTOPEDIA Y TRAUMATOLOGÍA DEL HOSPITAL GENERAL DOCENTE AMBATO,60,dannyrey29@hotmail.com,36158.31,0.1308114627070876,0.0411424711055236,JARAMILLO RIVAS MARIO ANDRES,JARAMILLO RIVAS MARIO ANDRES,ROBALINO GAVILANES MAYDA AMALIA,,,PROAÑO PORTERO HECTOR PATRICIO,CORDOVA PEÑALOZA OPILIO,SORIA RIPALDA KATHERINE ESTEFANIA,GALLEGOS PONCE CARLOS ELIAS,15,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.01,0.0,False,False,False,True,False,False,False,False,True,False,False,False
1684144,923620389001.0,ZAMBRANO MONTESDEOCA ALLYGSON IVAN,35000.0,29499.0,29499.0,1.0,1.0,0,1.0,0.0,1.0,0,0.0,1.0,,1.0,1.0,0.64,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,240,"HNA SERVICIO DE REFORESTACION CON ESPECIES VEGETALES ENDEMICAS EN EL BOSQUE DEL CONEJO, ÁREAS ALEDAÑAS DE BOSQUE DEL CONEJO Y ZONA DE CAPTACIÓN.",90,karina.guerrero@celec.gob.ec,35000.0,0.4585698380984624,0.0066825707172761,JUNGBLUTH ZAMBRANO ENRIQUE HERMANN,UQUILLAS VALLEJO ANGEL GONZALO,JARA BERNAL JUAN CARLOS,,,,,,,10,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.01,0.4,True,False,False,False,False,False,False,False,True,False,False,False
1691805,1705687430001.0,ESTRELLA SANGO MIGUEL ANGEL,10022.41,0.0,8000.0,1.0,1.0,1,1.0,0.0,1.0,0,,1.0,,,,0.75,DIRECCION DISTRITAL 08D03 -MUISNE - ATACAMES -SALUD,15,"“ADQUISICIÓN DE PRUEBAS RÁPIDAS, REACTIVOS Y MATERIALES DE LABORATORIO CLÍNICO 2022 NO CATALOGADOS PARA ABASTECER LOS LABORATORIOS CLÍNICOS DEL DISTRITO 08D03 MUISNE ATACAMES SALUD”",30,alexa23si@hotmail.com,10022.41,0.1726922377974833,0.0390315568414662,BERNAL WEIR SOLANGE FRANCISCA,BERNAL WEIR SOLANGE FRANCISCA,PALACIOS QUIÑONEZ VICTOR JOSE,,,,,,,6,4,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.01,0.0,False,False,False,True,False,True,False,False,False,False,False,False
1695515,nan,,0.0,0.0,0.0,,1.0,1,,,,0,,,,1.0,1.0,0.8,EMPRESA ELÉCTRICA PÚBLICA ESTRATÉGICA CORPORACIÓN NACIONAL DE ELECTRICIDAD CNEL EP,15,ESM ADQUISICION DE SUMINISTROS DE IMPRESIÓN - GAF,90,scarleth.canga@cnel.gob.ec,,0.7106102306893712,0.0403305777316362,REYNA TENORIO LUIS JHEOVANNY,REYNA TENORIO LUIS JHEOVANNY,ARIZALA CASTILLO DORIAN MERCEDES,,,,,,,21,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.01,0.5,False,False,False,True,False,False,True,False,False,False,False,False
1693668,104533740001.0,ALVAREZ ALVAREZ EDWIN FABIAN,49211.25,48850.21,48850.21,1.0,1.0,1,1.0,,,0,0.0,,,1.0,1.0,0.75,GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DEL CARCHI,30,ADQUIRIR HERRAMIENTAS AGRÍCOLAS PARA MEJORAR LA PRODUCCIÓN EN LA PROVINCIA DEL CARCHI,60,jovanachamorro@yahoo.es,49211.25,0.146909832507108,0.0082676294367927,HERRERA VILLARREAL BERNARDINO GUILLERMO,HERRERA VILLARREAL BERNARDINO GUILLERMO,LARA CHALA LUISA MARIA RUBI,,,,,,,13,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.005,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1693117,1791152948001.0,IX BIOTRON DEL ECUADOR CIA. LTDA.,118101.36,0.0,105700.72,1.0,1.0,1,1.0,0.0,0.0,0,,0.0,,,,0.5,HOSPITAL DE ESPECIALIDADES PORTOVIEJO,365,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL EQUIPAMIENTO BIOMÉDICO DEL AREA DE IMAGENOLOGÍA,60,andres.rodriguez@hep.gob.ec,118101.36,0.7033801046911463,0.0273601671783909,PACHECO MENDOZA BYRON ALEXIS,PACHECO MENDOZA BYRON ALEXIS,CHAVEZ RUIZ JORGE EDUARDO,,,MURILLO ZAMBRANO ADRIAN ANDRES,VELASQUEZ MOREIRA PATRICIO RAUL,CHAVEZ RUIZ JORGE EDUARDO,CHAVEZ ANDRADE CRISTIAN FERNANDO,12,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.01,0.0,False,False,False,False,True,True,False,False,False,False,False,False
